Symbol,Date,Close,Volume
PETR4.SA,2024-08-14 00:00:00-03:00,34.47381591796875,37955500.0
PETR4.SA,2024-08-15 00:00:00-03:00,35.00334548950195,33409000.0
PETR4.SA,2024-08-16 00:00:00-03:00,35.14942169189453,35472700.0
PETR4.SA,2024-08-19 00:00:00-03:00,35.09463882446289,28138200.0
PETR4.SA,2024-08-20 00:00:00-03:00,34.95769500732422,27322600.0
PETR4.SA,2024-08-21 00:00:00-03:00,34.747711181640625,38491900.0
PETR4.SA,2024-08-22 00:00:00-03:00,34.854000091552734,26334300.0
PETR4.SA,2024-08-23 00:00:00-03:00,34.63804244995117,29239000.0
PETR4.SA,2024-08-26 00:00:00-03:00,37.154441833496094,102270300.0
PETR4.SA,2024-08-27 00:00:00-03:00,36.656795501708984,35073100.0
PETR4.SA,2024-08-28 00:00:00-03:00,37.18260955810547,43284500.0
PETR4.SA,2024-08-29 00:00:00-03:00,36.92909240722656,25356600.0
PETR4.SA,2024-08-30 00:00:00-03:00,36.96664810180664,84437200.0
PETR4.SA,2024-09-02 00:00:00-03:00,36.61923599243164,15288400.0
PETR4.SA,2024-09-03 00:00:00-03:00,36.17792510986328,35866300.0
PETR4.SA,2024-09-04 00:00:00-03:00,36.187320709228516,28851300.0
PETR4.SA,2024-09-05 00:00:00-03:00,35.96196746826172,26206600.0
PETR4.SA,2024-09-06 00:00:00-03:00,35.25775146484375,32971700.0
PETR4.SA,2024-09-09 00:00:00-03:00,35.642723083496094,30521800.0
PETR4.SA,2024-09-10 00:00:00-03:00,35.05118179321289,37263500.0
PETR4.SA,2024-09-11 00:00:00-03:00,35.01362609863281,32907000.0
PETR4.SA,2024-09-12 00:00:00-03:00,34.6192626953125,22103300.0
PETR4.SA,2024-09-13 00:00:00-03:00,34.45964050292969,34729600.0
PETR4.SA,2024-09-16 00:00:00-03:00,34.938507080078125,22614800.0
PETR4.SA,2024-09-17 00:00:00-03:00,34.77888870239258,23443700.0
PETR4.SA,2024-09-18 00:00:00-03:00,33.943214416503906,38777000.0
PETR4.SA,2024-09-19 00:00:00-03:00,34.05588912963867,25059700.0
PETR4.SA,2024-09-20 00:00:00-03:00,34.0464973449707,48336200.0
PETR4.SA,2024-09-23 00:00:00-03:00,34.39391326904297,28218500.0
PETR4.SA,2024-09-24 00:00:00-03:00,34.53475570678711,35104100.0
PETR4.SA,2024-09-25 00:00:00-03:00,34.78827667236328,38655300.0
PETR4.SA,2024-09-26 00:00:00-03:00,34.037113189697266,58048200.0
PETR4.SA,2024-09-27 00:00:00-03:00,33.90565872192383,34537400.0
PETR4.SA,2024-09-30 00:00:00-03:00,33.81175994873047,21146300.0
PETR4.SA,2024-10-01 00:00:00-03:00,34.713157653808594,49748200.0
PETR4.SA,2024-10-02 00:00:00-03:00,35.1920280456543,32014500.0
PETR4.SA,2024-10-03 00:00:00-03:00,35.62394332885742,31033000.0
PETR4.SA,2024-10-04 00:00:00-03:00,35.53004837036133,22526800.0
PETR4.SA,2024-10-07 00:00:00-03:00,36.02769470214844,36418000.0
PETR4.SA,2024-10-08 00:00:00-03:00,35.3046989440918,34142000.0
PETR4.SA,2024-10-09 00:00:00-03:00,34.94789505004883,30789800.0
PETR4.SA,2024-10-10 00:00:00-03:00,35.351646423339844,20630100.0
PETR4.SA,2024-10-11 00:00:00-03:00,35.32347869873047,16343000.0
PETR4.SA,2024-10-14 00:00:00-03:00,35.407981872558594,22279000.0
PETR4.SA,2024-10-15 00:00:00-03:00,35.11690902709961,28204600.0
PETR4.SA,2024-10-16 00:00:00-03:00,34.938507080078125,23041200.0
PETR4.SA,2024-10-17 00:00:00-03:00,34.675601959228516,22174300.0
PETR4.SA,2024-10-18 00:00:00-03:00,34.58170700073242,32000800.0
PETR4.SA,2024-10-21 00:00:00-03:00,34.037113189697266,28390000.0
PETR4.SA,2024-10-22 00:00:00-03:00,33.90565872192383,29144300.0
PETR4.SA,2024-10-23 00:00:00-03:00,33.48312759399414,30769100.0
PETR4.SA,2024-10-24 00:00:00-03:00,33.70847702026367,23058900.0
PETR4.SA,2024-10-25 00:00:00-03:00,33.943214416503906,32585900.0
PETR4.SA,2024-10-28 00:00:00-03:00,33.886878967285156,27507100.0
PETR4.SA,2024-10-29 00:00:00-03:00,33.81175994873047,26090200.0
PETR4.SA,2024-10-30 00:00:00-03:00,33.66152572631836,26144700.0
PETR4.SA,2024-10-31 00:00:00-03:00,33.717864990234375,25597000.0
PETR4.SA,2024-11-01 00:00:00-03:00,33.25777816772461,30605300.0
PETR4.SA,2024-11-04 00:00:00-03:00,33.3328971862793,24003600.0
PETR4.SA,2024-11-05 00:00:00-03:00,33.229610443115234,23990600.0
PETR4.SA,2024-11-06 00:00:00-03:00,33.23899841308594,28440800.0
PETR4.SA,2024-11-07 00:00:00-03:00,33.342281341552734,34081200.0
PETR4.SA,2024-11-08 00:00:00-03:00,33.97138595581055,49865100.0
PETR4.SA,2024-11-11 00:00:00-03:00,34.037113189697266,21446300.0
PETR4.SA,2024-11-12 00:00:00-03:00,34.675601959228516,39412300.0
PETR4.SA,2024-11-13 00:00:00-03:00,34.62865447998047,34090000.0
PETR4.SA,2024-11-14 00:00:00-03:00,34.99484634399414,30262100.0
PETR4.SA,2024-11-18 00:00:00-03:00,35.868072509765625,39004100.0
PETR4.SA,2024-11-19 00:00:00-03:00,35.49249267578125,26002700.0
PETR4.SA,2024-11-21 00:00:00-03:00,35.59577560424805,36048400.0
PETR4.SA,2024-11-22 00:00:00-03:00,37.01359558105469,85234900.0
PETR4.SA,2024-11-25 00:00:00-03:00,36.78824996948242,41119500.0
PETR4.SA,2024-11-26 00:00:00-03:00,36.741302490234375,35188200.0
PETR4.SA,2024-11-27 00:00:00-03:00,36.60984802246094,30600700.0
PETR4.SA,2024-11-28 00:00:00-03:00,36.2342643737793,33113500.0
PETR4.SA,2024-11-29 00:00:00-03:00,36.52534103393555,44011700.0
PETR4.SA,2024-12-02 00:00:00-03:00,36.76007843017578,31711800.0
PETR4.SA,2024-12-03 00:00:00-03:00,37.088714599609375,22536200.0
PETR4.SA,2024-12-04 00:00:00-03:00,36.85397720336914,31584400.0
PETR4.SA,2024-12-05 00:00:00-03:00,37.22016525268555,25214200.0
PETR4.SA,2024-12-06 00:00:00-03:00,36.647403717041016,31118500.0
PETR4.SA,2024-12-09 00:00:00-03:00,37.59575271606445,28548700.0
PETR4.SA,2024-12-10 00:00:00-03:00,37.73659133911133,21837600.0
PETR4.SA,2024-12-11 00:00:00-03:00,38.11217498779297,46900900.0
PETR4.SA,2024-12-12 00:00:00-03:00,37.430484771728516,38310600.0
PETR4.SA,2024-12-13 00:00:00-03:00,37.19617462158203,23235400.0
PETR4.SA,2024-12-16 00:00:00-03:00,37.03997039794922,21349400.0
PETR4.SA,2024-12-17 00:00:00-03:00,37.39142990112305,39617200.0
PETR4.SA,2024-12-18 00:00:00-03:00,36.42491912841797,58126400.0
PETR4.SA,2024-12-19 00:00:00-03:00,36.27847671508789,43268400.0
PETR4.SA,2024-12-20 00:00:00-03:00,35.975826263427734,59277400.0
PETR4.SA,2024-12-23 00:00:00-03:00,35.985591888427734,43785600.0
PETR4.SA,2024-12-26 00:00:00-03:00,34.921451568603516,22920700.0
PETR4.SA,2024-12-27 00:00:00-03:00,34.81406021118164,24167200.0
PETR4.SA,2024-12-30 00:00:00-03:00,35.331485748291016,22355600.0
PETR4.SA,2025-01-02 00:00:00-03:00,35.897727966308594,30046800.0
PETR4.SA,2025-01-03 00:00:00-03:00,35.5169792175293,23314200.0
PETR4.SA,2025-01-06 00:00:00-03:00,35.351009368896484,23760200.0
PETR4.SA,2025-01-07 00:00:00-03:00,36.102745056152344,37753300.0
PETR4.SA,2025-01-08 00:00:00-03:00,35.80986404418945,24483500.0
PETR4.SA,2025-01-09 00:00:00-03:00,35.966068267822266,11526600.0
PETR4.SA,2025-01-10 00:00:00-03:00,36.06369400024414,40328800.0
PETR4.SA,2025-01-13 00:00:00-03:00,36.190608978271484,22897100.0
PETR4.SA,2025-01-14 00:00:00-03:00,35.94654083251953,29173100.0
PETR4.SA,2025-01-15 00:00:00-03:00,36.405391693115234,32512700.0
PETR4.SA,2025-01-16 00:00:00-03:00,36.171085357666016,26733200.0
PETR4.SA,2025-01-17 00:00:00-03:00,36.317527770996094,39941100.0
PETR4.SA,2025-01-20 00:00:00-03:00,36.405391693115234,13912800.0
PETR4.SA,2025-01-21 00:00:00-03:00,36.41515350341797,23612200.0
PETR4.SA,2025-01-22 00:00:00-03:00,36.21013641357422,21832200.0
PETR4.SA,2025-01-23 00:00:00-03:00,35.95630645751953,26725700.0
PETR4.SA,2025-01-24 00:00:00-03:00,35.770809173583984,16216500.0
PETR4.SA,2025-01-27 00:00:00-03:00,36.29800033569336,29809700.0
PETR4.SA,2025-01-28 00:00:00-03:00,36.24918746948242,27621700.0
PETR4.SA,2025-01-29 00:00:00-03:00,36.02464294433594,18204400.0
PETR4.SA,2025-01-30 00:00:00-03:00,36.50301742553711,30916000.0
PETR4.SA,2025-01-31 00:00:00-03:00,36.795902252197266,37044800.0
PETR4.SA,2025-02-03 00:00:00-03:00,36.610408782958984,24877600.0
PETR4.SA,2025-02-04 00:00:00-03:00,36.24918746948242,34290300.0
PETR4.SA,2025-02-05 00:00:00-03:00,35.985591888427734,20539800.0
PETR4.SA,2025-02-06 00:00:00-03:00,35.91725158691406,17512400.0
PETR4.SA,2025-02-07 00:00:00-03:00,35.71223449707031,21438700.0
PETR4.SA,2025-02-10 00:00:00-03:00,35.95630645751953,17483300.0
PETR4.SA,2025-02-11 00:00:00-03:00,35.95630645751953,16624300.0
PETR4.SA,2025-02-12 00:00:00-03:00,35.419349670410156,37364500.0
PETR4.SA,2025-02-13 00:00:00-03:00,35.45840072631836,15351300.0
PETR4.SA,2025-02-14 00:00:00-03:00,36.55183029174805,40322000.0
PETR4.SA,2025-02-17 00:00:00-03:00,36.77637481689453,22615200.0
PETR4.SA,2025-02-18 00:00:00-03:00,37.450008392333984,44062600.0
PETR4.SA,2025-02-19 00:00:00-03:00,37.52811050415039,32648200.0
PETR4.SA,2025-02-20 00:00:00-03:00,37.58668899536133,26641200.0
PETR4.SA,2025-02-21 00:00:00-03:00,37.47929763793945,30115200.0
PETR4.SA,2025-02-24 00:00:00-03:00,37.215702056884766,27830300.0
PETR4.SA,2025-02-25 00:00:00-03:00,37.04973602294922,31960900.0
PETR4.SA,2025-02-26 00:00:00-03:00,37.04973602294922,27420200.0
PETR4.SA,2025-02-27 00:00:00-03:00,35.74152374267578,129693500.0
PETR4.SA,2025-02-28 00:00:00-03:00,35.07765579223633,55476800.0
PETR4.SA,2025-03-05 00:00:00-03:00,33.798728942871094,48552000.0
PETR4.SA,2025-03-06 00:00:00-03:00,33.447269439697266,47749600.0
PETR4.SA,2025-03-07 00:00:00-03:00,33.808494567871094,28074700.0
PETR4.SA,2025-03-10 00:00:00-03:00,33.798728942871094,35037200.0
PETR4.SA,2025-03-11 00:00:00-03:00,33.29106521606445,28805400.0
PETR4.SA,2025-03-12 00:00:00-03:00,33.29106521606445,20149100.0
PETR4.SA,2025-03-13 00:00:00-03:00,33.62299728393555,19263600.0
PETR4.SA,2025-03-14 00:00:00-03:00,34.65785598754883,41529400.0
PETR4.SA,2025-03-17 00:00:00-03:00,35.30219650268555,31175900.0
PETR4.SA,2025-03-18 00:00:00-03:00,35.331485748291016,15086400.0
PETR4.SA,2025-03-19 00:00:00-03:00,35.30219650268555,21180500.0
PETR4.SA,2025-03-20 00:00:00-03:00,35.38030242919922,46921900.0
PETR4.SA,2025-03-21 00:00:00-03:00,35.9270133972168,61175700.0
PETR4.SA,2025-03-24 00:00:00-03:00,35.87820053100586,20348000.0
PETR4.SA,2025-03-25 00:00:00-03:00,36.16132354736328,28036100.0
PETR4.SA,2025-03-26 00:00:00-03:00,36.50301742553711,26870300.0
PETR4.SA,2025-03-27 00:00:00-03:00,36.77637481689453,28444400.0
PETR4.SA,2025-03-28 00:00:00-03:00,36.54207229614258,22057700.0
PETR4.SA,2025-03-31 00:00:00-03:00,36.27847671508789,26049400.0
PETR4.SA,2025-04-01 00:00:00-03:00,36.41515350341797,19075600.0
PETR4.SA,2025-04-02 00:00:00-03:00,36.317527770996094,16959200.0
PETR4.SA,2025-04-03 00:00:00-03:00,35.145992279052734,65896000.0
PETR4.SA,2025-04-04 00:00:00-03:00,33.73038864135742,87263200.0
PETR4.SA,2025-04-07 00:00:00-03:00,32.39289093017578,85724900.0
PETR4.SA,2025-04-08 00:00:00-03:00,31.240882873535156,62128500.0
PETR4.SA,2025-04-09 00:00:00-03:00,32.51004409790039,106391600.0
PETR4.SA,2025-04-10 00:00:00-03:00,30.48914909362793,71250600.0
PETR4.SA,2025-04-11 00:00:00-03:00,31.09444236755371,65329400.0
PETR4.SA,2025-04-14 00:00:00-03:00,30.97728729248047,56015200.0
PETR4.SA,2025-04-15 00:00:00-03:00,30.264604568481445,58276900.0
PETR4.SA,2025-04-16 00:00:00-03:00,30.264604568481445,73227700.0
PETR4.SA,2025-04-17 00:00:00-03:00,30.850000381469727,65752700.0
PETR4.SA,2025-04-22 00:00:00-03:00,30.920000076293945,41683900.0
PETR4.SA,2025-04-23 00:00:00-03:00,30.56999969482422,71566500.0
PETR4.SA,2025-04-24 00:00:00-03:00,30.43000030517578,61589200.0
PETR4.SA,2025-04-25 00:00:00-03:00,30.520000457763672,35581500.0
PETR4.SA,2025-04-28 00:00:00-03:00,30.399999618530273,27362000.0
PETR4.SA,2025-04-29 00:00:00-03:00,30.559999465942383,33041100.0
PETR4.SA,2025-04-30 00:00:00-03:00,29.989999771118164,52798300.0
PETR4.SA,2025-05-02 00:00:00-03:00,30.809999465942383,33146600.0
PETR4.SA,2025-05-05 00:00:00-03:00,29.65999984741211,59011700.0
PETR4.SA,2025-05-06 00:00:00-03:00,30.149999618530273,52751300.0
PETR4.SA,2025-05-07 00:00:00-03:00,30.290000915527344,35050400.0
PETR4.SA,2025-05-08 00:00:00-03:00,30.709999084472656,44665000.0
PETR4.SA,2025-05-09 00:00:00-03:00,30.90999984741211,25075600.0
PETR4.SA,2025-05-12 00:00:00-03:00,31.649999618530273,53493600.0
PETR4.SA,2025-05-13 00:00:00-03:00,32.130001068115234,56165300.0
PETR4.SA,2025-05-14 00:00:00-03:00,31.90999984741211,28060100.0
PETR4.SA,2025-05-15 00:00:00-03:00,31.8700008392334,32468300.0
PETR4.SA,2025-05-16 00:00:00-03:00,32.02000045776367,48111800.0
PETR4.SA,2025-05-19 00:00:00-03:00,31.979999542236328,30200500.0
PETR4.SA,2025-05-20 00:00:00-03:00,32.11000061035156,33374600.0
VALE3.SA,2024-05-20 00:00:00-03:00,60.87807083129883,22222300.0
VALE3.SA,2024-05-21 00:00:00-03:00,60.703208923339844,23042800.0
VALE3.SA,2024-05-22 00:00:00-03:00,60.22465515136719,17404000.0
VALE3.SA,2024-05-23 00:00:00-03:00,59.8657341003418,16445800.0
VALE3.SA,2024-05-24 00:00:00-03:00,59.893348693847656,11731900.0
VALE3.SA,2024-05-27 00:00:00-03:00,60.09581756591797,5119400.0
VALE3.SA,2024-05-28 00:00:00-03:00,58.79818344116211,22173900.0
VALE3.SA,2024-05-29 00:00:00-03:00,58.19998550415039,16496900.0
VALE3.SA,2024-05-31 00:00:00-03:00,58.16317367553711,23383600.0
VALE3.SA,2024-06-03 00:00:00-03:00,56.939170837402344,18846500.0
VALE3.SA,2024-06-04 00:00:00-03:00,56.35938262939453,19865100.0
VALE3.SA,2024-06-05 00:00:00-03:00,55.5587158203125,18000800.0
VALE3.SA,2024-06-06 00:00:00-03:00,56.33176803588867,17888300.0
VALE3.SA,2024-06-07 00:00:00-03:00,55.59552764892578,14822100.0
VALE3.SA,2024-06-10 00:00:00-03:00,56.20293045043945,14762900.0
VALE3.SA,2024-06-11 00:00:00-03:00,56.12010192871094,24588400.0
VALE3.SA,2024-06-12 00:00:00-03:00,55.3470458984375,21969600.0
VALE3.SA,2024-06-13 00:00:00-03:00,55.9820556640625,13692600.0
VALE3.SA,2024-06-14 00:00:00-03:00,55.78879165649414,12282100.0
VALE3.SA,2024-06-17 00:00:00-03:00,55.56791687011719,13976100.0
VALE3.SA,2024-06-18 00:00:00-03:00,55.82560348510742,12239900.0
VALE3.SA,2024-06-19 00:00:00-03:00,56.00046157836914,8744100.0
VALE3.SA,2024-06-20 00:00:00-03:00,56.506629943847656,19497200.0
VALE3.SA,2024-06-21 00:00:00-03:00,55.9820556640625,39134100.0
VALE3.SA,2024-06-24 00:00:00-03:00,56.046478271484375,13669000.0
VALE3.SA,2024-06-25 00:00:00-03:00,55.816402435302734,13962500.0
VALE3.SA,2024-06-26 00:00:00-03:00,56.506629943847656,17096700.0
VALE3.SA,2024-06-27 00:00:00-03:00,56.65388107299805,13755300.0
VALE3.SA,2024-06-28 00:00:00-03:00,57.26127624511719,22429400.0
VALE3.SA,2024-07-01 00:00:00-03:00,58.10795593261719,20236800.0
VALE3.SA,2024-07-02 00:00:00-03:00,57.91469192504883,24335300.0
VALE3.SA,2024-07-03 00:00:00-03:00,59.0650749206543,29884200.0
VALE3.SA,2024-07-04 00:00:00-03:00,58.77057647705078,7984300.0
VALE3.SA,2024-07-05 00:00:00-03:00,58.53129577636719,13138400.0
VALE3.SA,2024-07-08 00:00:00-03:00,58.07114028930664,18662500.0
VALE3.SA,2024-07-09 00:00:00-03:00,57.99752426147461,9794400.0
VALE3.SA,2024-07-10 00:00:00-03:00,57.21525955200195,17384000.0
VALE3.SA,2024-07-11 00:00:00-03:00,57.06801223754883,13413600.0
VALE3.SA,2024-07-12 00:00:00-03:00,57.905487060546875,13141700.0
VALE3.SA,2024-07-15 00:00:00-03:00,57.96990966796875,10198000.0
VALE3.SA,2024-07-16 00:00:00-03:00,57.36251449584961,22363900.0
VALE3.SA,2024-07-17 00:00:00-03:00,56.8287353515625,23145000.0
VALE3.SA,2024-07-18 00:00:00-03:00,56.29495620727539,20625500.0
VALE3.SA,2024-07-19 00:00:00-03:00,56.24894332885742,20553900.0
VALE3.SA,2024-07-22 00:00:00-03:00,56.18452072143555,13095200.0
VALE3.SA,2024-07-23 00:00:00-03:00,55.429874420166016,22512000.0
VALE3.SA,2024-07-24 00:00:00-03:00,55.7703857421875,17817300.0
VALE3.SA,2024-07-25 00:00:00-03:00,55.742774963378906,17959500.0
VALE3.SA,2024-07-26 00:00:00-03:00,56.571048736572266,72721200.0
VALE3.SA,2024-07-29 00:00:00-03:00,56.67228317260742,28005900.0
VALE3.SA,2024-07-30 00:00:00-03:00,55.42066955566406,28562300.0
VALE3.SA,2024-07-31 00:00:00-03:00,56.718299865722656,34433100.0
VALE3.SA,2024-08-01 00:00:00-03:00,55.448280334472656,40469400.0
VALE3.SA,2024-08-02 00:00:00-03:00,54.67522430419922,35296000.0
VALE3.SA,2024-08-05 00:00:00-03:00,54.39267349243164,24635900.0
VALE3.SA,2024-08-06 00:00:00-03:00,54.6693115234375,23930200.0
VALE3.SA,2024-08-07 00:00:00-03:00,54.56438064575195,19243400.0
VALE3.SA,2024-08-08 00:00:00-03:00,54.23050308227539,14584800.0
VALE3.SA,2024-08-09 00:00:00-03:00,54.43082809448242,21989300.0
VALE3.SA,2024-08-12 00:00:00-03:00,54.15419387817383,18421500.0
VALE3.SA,2024-08-13 00:00:00-03:00,53.915714263916016,26100900.0
VALE3.SA,2024-08-14 00:00:00-03:00,53.41967010498047,51693500.0
VALE3.SA,2024-08-15 00:00:00-03:00,53.63907241821289,28153700.0
VALE3.SA,2024-08-16 00:00:00-03:00,53.49598693847656,44280200.0
VALE3.SA,2024-08-19 00:00:00-03:00,54.354515075683594,28349600.0
VALE3.SA,2024-08-20 00:00:00-03:00,54.56438064575195,19475800.0
VALE3.SA,2024-08-21 00:00:00-03:00,55.61369323730469,23200300.0
VALE3.SA,2024-08-22 00:00:00-03:00,55.690006256103516,17719100.0
VALE3.SA,2024-08-23 00:00:00-03:00,54.755165100097656,24018700.0
VALE3.SA,2024-08-26 00:00:00-03:00,55.37520980834961,17168700.0
VALE3.SA,2024-08-27 00:00:00-03:00,57.04457473754883,35232600.0
VALE3.SA,2024-08-28 00:00:00-03:00,56.6343879699707,21280300.0
VALE3.SA,2024-08-29 00:00:00-03:00,56.5676155090332,19175500.0
VALE3.SA,2024-08-30 00:00:00-03:00,56.834716796875,36685200.0
VALE3.SA,2024-09-02 00:00:00-03:00,56.03342056274414,13155000.0
VALE3.SA,2024-09-03 00:00:00-03:00,53.94432830810547,29504400.0
VALE3.SA,2024-09-04 00:00:00-03:00,54.36405563354492,19501800.0
VALE3.SA,2024-09-05 00:00:00-03:00,54.755165100097656,16585500.0
VALE3.SA,2024-09-06 00:00:00-03:00,54.06834030151367,17917900.0
VALE3.SA,2024-09-09 00:00:00-03:00,54.06834030151367,10204400.0
VALE3.SA,2024-09-10 00:00:00-03:00,53.41967010498047,17580600.0
VALE3.SA,2024-09-11 00:00:00-03:00,54.93640899658203,25592400.0
VALE3.SA,2024-09-12 00:00:00-03:00,55.43244552612305,17929800.0
VALE3.SA,2024-09-13 00:00:00-03:00,55.80447769165039,15045100.0
VALE3.SA,2024-09-16 00:00:00-03:00,55.80447769165039,10548000.0
VALE3.SA,2024-09-17 00:00:00-03:00,55.53738021850586,12056600.0
VALE3.SA,2024-09-18 00:00:00-03:00,54.88871383666992,14429800.0
VALE3.SA,2024-09-19 00:00:00-03:00,55.54691696166992,19328400.0
VALE3.SA,2024-09-20 00:00:00-03:00,54.70746612548828,30842600.0
VALE3.SA,2024-09-23 00:00:00-03:00,54.87916946411133,18164700.0
VALE3.SA,2024-09-24 00:00:00-03:00,57.559696197509766,44910100.0
VALE3.SA,2024-09-25 00:00:00-03:00,57.817256927490234,21557700.0
VALE3.SA,2024-09-26 00:00:00-03:00,61.28953170776367,61449300.0
VALE3.SA,2024-09-27 00:00:00-03:00,61.01289749145508,37237900.0
VALE3.SA,2024-09-30 00:00:00-03:00,60.58362579345703,28980300.0
VALE3.SA,2024-10-01 00:00:00-03:00,60.87934494018555,18091500.0
VALE3.SA,2024-10-02 00:00:00-03:00,61.213218688964844,20310600.0
VALE3.SA,2024-10-03 00:00:00-03:00,60.039894104003906,26675400.0
VALE3.SA,2024-10-04 00:00:00-03:00,59.60108947753906,16268300.0
VALE3.SA,2024-10-07 00:00:00-03:00,60.1257438659668,22467400.0
VALE3.SA,2024-10-08 00:00:00-03:00,58.30375289916992,38028100.0
VALE3.SA,2024-10-09 00:00:00-03:00,58.151126861572266,22758400.0
VALE3.SA,2024-10-10 00:00:00-03:00,58.427764892578125,17192100.0
VALE3.SA,2024-10-11 00:00:00-03:00,59.26721954345703,20939400.0
VALE3.SA,2024-10-14 00:00:00-03:00,59.07643127441406,44954000.0
VALE3.SA,2024-10-15 00:00:00-03:00,58.35144805908203,25559300.0
VALE3.SA,2024-10-16 00:00:00-03:00,59.4675407409668,29731800.0
VALE3.SA,2024-10-17 00:00:00-03:00,57.96034240722656,20345200.0
